Ano;Cod;Área;Grau_academico;Cod_IES;Nome_IES;Sigla_IES;Organização;Cat_adm;Cód_curso;Mod_Ensino;Cód_Municipio;Município;Sigla_UF;Concluintes_inscritos;Concluintes_participantes;Enade_faixa
2021;4006;Sist  Inf;Bacharelado;494;Universidade Do Sul De Santa Catarina;UNISUL;Universidade;Privada (S.L);1117890;Educação Presencial;4205407;Florianópolis;SC;51;33;3
2021;4006;Sist  Inf;Bacharelado;496;Universidade De Franca;UNIFRAN;Universidade;Privada (C.L);21353;Educação Presencial;3516200;Franca;SP;14;12;2
2021;4006;Sist  Inf;Bacharelado;517;Faculdade De Educação São Luís;FESL;Faculdade;Privada (S.L);46892;Educação Presencial;3524303;Jaboticabal;SP;19;19;3
2021;4006;Sist  Inf;Bacharelado;518;Centro Universitário Do Distrito Federal;UDF;Centro Universitário;Privada (C.L);88380;Educação Presencial;5300108;Brasília;DF;58;48;2
2021;4006;Sist  Inf;Bacharelado;519;Universidade Católica Do Salvador;UCSAL;Universidade;Privada (S.L);10515;Educação Presencial;2927408;Salvador;BA;14;9;3
2021;4006;Sist  Inf;Bacharelado;521;Universidade De Mogi Das Cruzes;UMC;Universidade;Privada (C.L);58928;Educação Presencial;3530607;Mogi das Cruzes;SP;63;39;2
2021;4006;Sist  Inf;Bacharelado;521;Universidade De Mogi Das Cruzes;UMC;Universidade;Privada (C.L);64278;Educação Presencial;3550308;São Paulo;SP;37;23;3
2021;4006;Sist  Inf;Bacharelado;528;Pontifícia Universidade Católica Do Rio De Janeiro;PUC-RIO;Universidade;Privada (S.L);45850;Educação Presencial;3304557;Rio de Janeiro;RJ;9;7;4
2021;4006;Sist  Inf;Bacharelado;549;Universidade Federal Do Acre;UFAC;Universidade;Pública (Fed);11554;Educação Presencial;1200401;Rio Branco;AC;25;20;4
2021;4006;Sist  Inf;Bacharelado;570;Universidade Federal Do Rio Grande Do Norte;UFRN;Universidade;Pública (Fed);116770;Educação Presencial;2402006;Caicó;RN;53;39;3
2021;4006;Sist  Inf;Bacharelado;572;Universidade Federal Fluminense;UFF;Universidade;Pública (Fed);1122221;Educação Presencial;3303302;Niterói;RJ;116;76;5
2021;4006;Sist  Inf;Bacharelado;573;Universidade Federal Do Espírito Santo;UFES;Universidade;Pública (Fed);116870;Educação Presencial;3200201;Alegre;ES;24;19;3
2021;4006;Sist  Inf;Bacharelado;574;Universidade Federal Rural Do Rio De Janeiro;UFRRJ;Universidade;Pública (Fed);1102674;Educação Presencial;3305554;Seropédica;RJ;44;35;4
2021;4006;Sist  Inf;Bacharelado;575;Universidade Federal De Minas Gerais;UFMG;Universidade;Pública (Fed);87195;Educação Presencial;3106200;Belo Horizonte;MG;57;54;5
2021;4006;Sist  Inf;Bacharelado;576;Universidade Federal De Juiz De Fora;UFJF;Universidade;Pública (Fed);1128364;Educação Presencial;3136702;Juiz de Fora;MG;39;30;4
2021;4006;Sist  Inf;Bacharelado;577;Universidade Federal De Alagoas;UFAL;Universidade;Pública (Fed);113455;Educação a Distância;2704302;Maceió;AL;49;21;2
2021;4006;Sist  Inf;Bacharelado;577;Universidade Federal De Alagoas;UFAL;Universidade;Pública (Fed);1288839;Educação Presencial;2706703;Penedo;AL;34;30;2
2021;4006;Sist  Inf;Bacharelado;578;Universidade Federal Da Bahia;UFBA;Universidade;Pública (Fed);1132918;Educação Presencial;2927408;Salvador;BA;26;24;4
2021;4006;Sist  Inf;Bacharelado;579;Universidade Federal Da Paraíba;UFPB;Universidade;Pública (Fed);107360;Educação Presencial;2512903;Rio Tinto;PB;53;46;3
2021;4006;Sist  Inf;Bacharelado;580;Universidade Federal De Pernambuco;UFPE;Universidade;Pública (Fed);1136142;Educação Presencial;2611606;Recife;PE;135;110;4
2021;4006;Sist  Inf;Bacharelado;582;Universidade Federal De Santa Maria;UFSM;Universidade;Pública (Fed);121636;Educação Presencial;4316907;Santa Maria;RS;27;22;3
2021;4006;Sist  Inf;Bacharelado;582;Universidade Federal De Santa Maria;UFSM;Universidade;Pública (Fed);1106427;Educação Presencial;4308508;Frederico Westphalen;RS;12;9;1
2021;4006;Sist  Inf;Bacharelado;583;Universidade Federal Do Ceará;UFC;Universidade;Pública (Fed);106167;Educação Presencial;2311306;Quixadá;CE;47;43;3
2021;4006;Sist  Inf;Bacharelado;583;Universidade Federal Do Ceará;UFC;Universidade;Pública (Fed);1300429;Educação Presencial;2304103;Crateús;CE;12;11;4
2021;4006;Sist  Inf;Bacharelado;584;Universidade Federal De Goiás;UFG;Universidade;Pública (Fed);123429;Educação Presencial;5208707;Goiânia;GO;84;59;4
2021;4006;Sist  Inf;Bacharelado;585;Universidade Federal De Santa Catarina;UFSC;Universidade;Pública (Fed);21600;Educação Presencial;4205407;Florianópolis;SC;143;112;4
2021;4006;Sist  Inf;Bacharelado;587;Universidade Federal Rural De Pernambuco;UFRPE;Universidade;Pública (Fed);101830;Educação Presencial;2613909;Serra Talhada;PE;22;20;3
2021;4006;Sist  Inf;Bacharelado;587;Universidade Federal Rural De Pernambuco;UFRPE;Universidade;Pública (Fed);113687;Educação a Distância;2611606;Recife;PE;21;13;2
2021;4006;Sist  Inf;Bacharelado;587;Universidade Federal Rural De Pernambuco;UFRPE;Universidade;Pública (Fed);118420;Educação Presencial;2611606;Recife;PE;75;63;4
2021;4006;Sist  Inf;Bacharelado;588;Universidade Tecnológica Federal Do Paraná;UTFPR;Universidade;Pública (Fed);115582;Educação Presencial;4106902;Curitiba;PR;86;76;4
2021;4006;Sist  Inf;Bacharelado;589;Universidade Federal Rural Do Semi-Árido;UFERSA;Universidade;Pública (Fed);1117717;Educação Presencial;2400802;Angicos;RN;16;10;2
2021;4006;Sist  Inf;Bacharelado;592;Universidade Federal De Lavras;UFLA;Universidade;Pública (Fed);101558;Educação Presencial;3138203;Lavras;MG;30;22;3
2021;4006;Sist  Inf;Bacharelado;593;Centro Federal De Educação Tecnológica Celso Suckow Da Fonseca;CEFET/RJ;Centro Federal de Educação Tecnológica;Pública (Fed);1272012;Educação Presencial;3303401;Nova Friburgo;RJ;25;22;5
2021;4006;Sist  Inf;Bacharelado;596;Universidade Federal Dos Vales Do Jequitinhonha E Mucuri;UFVJM;Universidade;Pública (Fed);100816;Educação Presencial;3121605;Diamantina;MG;27;21;4
2021;4006;Sist  Inf;Bacharelado;598;Universidade Federal De Itajubá - Unifei;UNIFEI;Universidade;Pública (Fed);120385;Educação Presencial;3132404;Itajubá;MG;40;35;4
2021;4006;Sist  Inf;Bacharelado;599;Instituto Federal De Educação, Ciência E Tecnologia Da Bahia;IFBA;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1118057;Educação Presencial;2933307;Vitória da Conquista;BA;31;24;4
2021;4006;Sist  Inf;Bacharelado;599;Instituto Federal De Educação, Ciência E Tecnologia Da Bahia;IFBA;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1379275;Educação Presencial;2910800;Feira de Santana;BA;6;6;4
2021;4006;Sist  Inf;Bacharelado;600;Instituto Federal De Educação, Ciência E Tecnologia Do Maranhão;IFMA;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);113813;Educação Presencial;2111300;São Luís;MA;19;12;4
2021;4006;Sist  Inf;Bacharelado;621;Centro Universitário Cesmac;CESMAC;Centro Universitário;Privada (S.L);18903;Educação Presencial;2704302;Maceió;AL;19;19;3
2021;4006;Sist  Inf;Bacharelado;626;Centro Universitário Cenecista De Osório;UNICNEC;Centro Universitário;Privada (S.L);1420092;Educação a Distância;4313508;Osório;RS;6;4;4
2021;4006;Sist  Inf;Bacharelado;636;Escola Superior De Propaganda E Marketing;ESPM;Faculdade;Privada (S.L);1203424;Educação Presencial;3550308;São Paulo;SP;32;32;4
2021;4006;Sist  Inf;Bacharelado;649;Centro Universitário De União Da Vitória;UNIUV;Centro Universitário;Pública (Mun);65614;Educação Presencial;4128203;União da Vitória;PR;8;7;4
2021;4006;Sist  Inf;Bacharelado;663;Universidade Salgado De Oliveira;UNIVERSO;Universidade;Privada (S.L);15262;Educação Presencial;3304904;São Gonçalo;RJ;22;21;3
2021;4006;Sist  Inf;Bacharelado;663;Universidade Salgado De Oliveira;UNIVERSO;Universidade;Privada (S.L);65440;Educação Presencial;3136702;Juiz de Fora;MG;19;18;1
2021;4006;Sist  Inf;Bacharelado;663;Universidade Salgado De Oliveira;UNIVERSO;Universidade;Privada (S.L);70520;Educação Presencial;3106200;Belo Horizonte;MG;6;6;1
2021;4006;Sist  Inf;Bacharelado;664;Universidade Vila Velha;UVV;Universidade;Privada (C.L);19881;Educação Presencial;3205200;Vila Velha;ES;15;13;4
2021;4006;Sist  Inf;Bacharelado;665;Universidade De Taubaté;UNITAU;Universidade;Pública (Mun);113937;Educação Presencial;3554102;Taubaté;SP;10;6;3
2021;4006;Sist  Inf;Bacharelado;688;Universidade Estadual Do Sudoeste Da Bahia;UESB;Universidade;Pública (Est);97778;Educação Presencial;2918001;Jequié;BA;30;28;3
2021;4006;Sist  Inf;Bacharelado;693;Universidade Federal Do Estado Do Rio De Janeiro;UNIRIO;Universidade;Pública (Fed);20065;Educação Presencial;3304557;Rio de Janeiro;RJ;84;66;4
2021;4006;Sist  Inf;Bacharelado;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);18387;Educação Presencial;5002704;Campo Grande;MS;48;43;3
2021;4006;Sist  Inf;Bacharelado;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);59109;Educação Presencial;5003306;Coxim;MS;10;9;3
2021;4006;Sist  Inf;Bacharelado;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);121794;Educação Presencial;5006606;Ponta Porã;MS;12;9;2
2021;4006;Sist  Inf;Bacharelado;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);1113852;Educação Presencial;5003207;Corumbá;MS;26;25;2
2021;4006;Sist  Inf;Bacharelado;694;Universidade Federal De Mato Grosso Do Sul;UFMS;Universidade;Pública (Fed);1113886;Educação Presencial;5008305;Três Lagoas;MS;10;8;5
2021;4006;Sist  Inf;Bacharelado;707;Centro Universitário Central Paulista;UNICEP;Centro Universitário;Privada (C.L);106134;Educação Presencial;3543907;Rio Claro;SP;5;4;4
2021;4006;Sist  Inf;Bacharelado;718;Universidade Potiguar;UNP;Universidade;Privada (C.L);22047;Educação Presencial;2408102;Natal;RN;30;21;3
2021;4006;Sist  Inf;Bacharelado;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);1310955;Educação Presencial;5107909;Sinop;MT;23;21;3
2021;4006;Sist  Inf;Bacharelado;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);1404230;Educação a Distância;5102504;Cáceres;MT;23;21;2
2021;4006;Sist  Inf;Bacharelado;719;Universidade Do Estado De Mato Grosso Carlos Alberto Reyes Maldonado - Unemat;UNEMAT;Universidade;Pública (Est);1405629;Educação Presencial;5103205;Colíder;MT;6;5;1
2021;4006;Sist  Inf;Bacharelado;736;Faculdade Pitágoras De Linhares;;Faculdade;Privada (C.L);68375;Educação Presencial;3203205;Linhares;ES;6;5;2
2021;4006;Sist  Inf;Bacharelado;794;Centro Universitário De Várzea Grande;UNIVAG;Centro Universitário;Privada (S.L);19595;Educação Presencial;5108402;Várzea Grande;MT;3;2;4
2021;4006;Sist  Inf;Bacharelado;823;Universidade Ceuma;UNICEUMA;Universidade;Privada (S.L);55402;Educação Presencial;2111300;São Luís;MA;18;15;3
2021;4006;Sist  Inf;Bacharelado;825;Faculdade Presbiteriana Gammon;FAGAMMON;Faculdade;Privada (S.L);57279;Educação Presencial;3138203;Lavras;MG;4;4;4
2021;4006;Sist  Inf;Bacharelado;826;Centro Universitário De Desenvolvimento Do Centro Oeste;UNIDESC;Centro Universitário;Privada (C.L);111278;Educação Presencial;5212501;Luziânia;GO;16;14;2
2021;4006;Sist  Inf;Bacharelado;829;Universidade Estadual Do Tocantins;UNITINS;Universidade;Pública (Est);1139692;Educação Presencial;1721000;Palmas;TO;18;12;4
2021;4006;Sist  Inf;Bacharelado;852;Fiap - Centro Universitário;;Centro Universitário;Privada (C.L);57984;Educação Presencial;3550308;São Paulo;SP;124;102;3
2021;4006;Sist  Inf;Bacharelado;852;Fiap - Centro Universitário;;Centro Universitário;Privada (C.L);1364849;Educação a Distância;3550308;São Paulo;SP;25;18;3
2021;4006;Sist  Inf;Bacharelado;878;Centro Universitário Católica Do Leste De Minas Gerais;UNILESTE;Centro Universitário;Privada (S.L);44016;Educação Presencial;3119401;Coronel Fabriciano;MG;25;23;3
2021;4006;Sist  Inf;Bacharelado;952;Universidade Santa Cecília;UNISANTA;Universidade;Privada (S.L);1214055;Educação Presencial;3548500;Santos;SP;43;35;3
2021;4006;Sist  Inf;Bacharelado;997;Centro Universitário De Bauru;;Centro Universitário;Privada (S.L);1186930;Educação Presencial;3506003;Bauru;SP;32;28;2
2021;4006;Sist  Inf;Bacharelado;1028;Universidade Estadual De Mato Grosso Do Sul;UEMS;Universidade;Pública (Est);95706;Educação Presencial;5003702;Dourados;MS;5;4;4
2021;4006;Sist  Inf;Bacharelado;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);60406;Educação Presencial;3147907;Passos;MG;38;33;3
2021;4006;Sist  Inf;Bacharelado;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);60560;Educação Presencial;3134202;Ituiutaba;MG;19;14;2
2021;4006;Sist  Inf;Bacharelado;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);62382;Educação Presencial;3113305;Carangola;MG;22;9;2
2021;4006;Sist  Inf;Bacharelado;1036;Universidade Do Estado De Minas Gerais;UEMG;Universidade;Pública (Est);83710;Educação Presencial;3127107;Frutal;MG;25;16;2
2021;4006;Sist  Inf;Bacharelado;1041;Universidade Do Vale Do Taquari;UNIVATES;Universidade;Privada (S.L);72623;Educação Presencial;4311403;Lajeado;RS;7;6;4
2021;4006;Sist  Inf;Bacharelado;1042;Universidade Positivo;UP;Universidade;Privada (C.L);15127;Educação Presencial;4106902;Curitiba;PR;29;28;3
2021;4006;Sist  Inf;Bacharelado;1042;Universidade Positivo;UP;Universidade;Privada (C.L);1308208;Educação Presencial;4106902;Curitiba;PR;19;15;2
2021;4006;Sist  Inf;Bacharelado;1043;Centro Universitário Da Fundação Herminio Ometto;FHO;Centro Universitário;Privada (S.L);105728;Educação Presencial;3503307;Araras;SP;119;90;3
2021;4006;Sist  Inf;Bacharelado;1046;União Das Faculdades Dos Grandes Lagos;UNILAGO;Faculdade;Privada (S.L);82748;Educação Presencial;3549805;São José do Rio Preto;SP;9;8;4
2021;4006;Sist  Inf;Bacharelado;1053;Centro Universitário De Excelência;UNEX;Centro Universitário;Privada (C.L);53331;Educação Presencial;2910800;Feira de Santana;BA;7;7;4
2021;4006;Sist  Inf;Bacharelado;1058;Centro Universitário Estácio Da Bahia;Estácio Bahia;Centro Universitário;Privada (C.L);48675;Educação Presencial;2927408;Salvador;BA;21;11;3
2021;4006;Sist  Inf;Bacharelado;1059;Faculdade Lourenço Filho;FLF;Faculdade;Privada (C.L);91181;Educação Presencial;2304400;Fortaleza;CE;12;12;2
2021;4006;Sist  Inf;Bacharelado;1075;Centro Universitário - Uniesp;UNIESP;Centro Universitário;Privada (C.L);49071;Educação Presencial;2507507;João Pessoa;PB;17;10;2
2021;4006;Sist  Inf;Bacharelado;1077;Centro Universitário Estácio Do Recife;;Centro Universitário;Privada (C.L);49054;Educação Presencial;2611606;Recife;PE;45;30;3
2021;4006;Sist  Inf;Bacharelado;1107;Centro Universitário Estácio Do Ceará;Estácio Ceará;Centro Universitário;Privada (C.L);21464;Educação Presencial;2304400;Fortaleza;CE;47;18;4
2021;4006;Sist  Inf;Bacharelado;1113;Centro Universitário Euro-Americano;UNIEURO;Centro Universitário;Privada (C.L);91431;Educação Presencial;5300108;Brasília;DF;28;23;3
2021;4006;Sist  Inf;Bacharelado;1115;Faculdade Santa Terezinha;CEST;Faculdade;Privada (S.L);1283028;Educação Presencial;2111300;São Luís;MA;21;21;3
2021;4006;Sist  Inf;Bacharelado;1120;Instituto Federal De Educação, Ciência E Tecnologia Fluminense;IF Fluminense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);115374;Educação Presencial;3301009;Campos dos Goytacazes;RJ;36;14;3
2021;4006;Sist  Inf;Bacharelado;1120;Instituto Federal De Educação, Ciência E Tecnologia Fluminense;IF Fluminense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1286732;Educação Presencial;3302205;Itaperuna;RJ;40;36;3
2021;4006;Sist  Inf;Bacharelado;1189;Universidade Do Planalto Catarinense;UNIPLAC;Universidade;Privada (S.L);64754;Educação Presencial;4209300;Lages;SC;30;25;3
2021;4006;Sist  Inf;Bacharelado;1233;Centro Universitário Unic;;Centro Universitário;Privada (C.L);1403526;Educação Presencial;5103403;Cuiabá;MT;19;13;1
2021;4006;Sist  Inf;Bacharelado;1253;Faculdade Metodista Granbery;FMG;Faculdade;Privada (S.L);47113;Educação Presencial;3136702;Juiz de Fora;MG;23;18;2
2021;4006;Sist  Inf;Bacharelado;1270;Centro Universitário Estácio De Ribeirão Preto;ESTÁCIO RIBEIRÃO PRE;Centro Universitário;Privada (C.L);1328954;Educação a Distância;3543402;Ribeirão Preto;SP;326;43;2
2021;4006;Sist  Inf;Bacharelado;1273;Centro Universitário Campo Limpo Paulista; UNIFACCAMP;Centro Universitário;Privada (C.L);116432;Educação Presencial;3509601;Campo Limpo Paulista;SP;17;2;1
2021;4006;Sist  Inf;Bacharelado;1294;Centro Universitário Das Américas;CAM;Centro Universitário;Privada (C.L);1260352;Educação Presencial;3550308;São Paulo;SP;33;30;2
2021;4006;Sist  Inf;Bacharelado;1298;Faculdade Estácio De Alagoas - Estácio Fal;ESTÁCIO FAL;Faculdade;Privada (C.L);47051;Educação Presencial;2704302;Maceió;AL;24;18;2
2021;4006;Sist  Inf;Bacharelado;1299;Faculdades Integradas De Fernandópolis;FIFE;Faculdade;Privada (S.L);57178;Educação Presencial;3515509;Fernandópolis;SP;16;14;2
2021;4006;Sist  Inf;Bacharelado;1303;Instituto Federal De Educação, Ciência E Tecnologia Goiano;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1330352;Educação Presencial;5205406;Ceres;GO;31;24;2
2021;4006;Sist  Inf;Bacharelado;1303;Instituto Federal De Educação, Ciência E Tecnologia Goiano;IF Goiano;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1330896;Educação Presencial;5221809;Urutaí;GO;17;17;2
2021;4006;Sist  Inf;Bacharelado;1313;Faculdade De Suzano;UNISUZ;Faculdade;Privada (C.L);47630;Educação Presencial;3552502;Suzano;SP;19;12;1
2021;4006;Sist  Inf;Bacharelado;1325;Faculdade De Apucarana;FAP;Faculdade;Privada (S.L);19990;Educação Presencial;4101408;Apucarana;PR;15;13;3
2021;4006;Sist  Inf;Bacharelado;1334;Centro Universitário Facisa;UNIFACISA;Centro Universitário;Privada (C.L);64664;Educação Presencial;2504009;Campina Grande;PB;54;43;3
2021;4006;Sist  Inf;Bacharelado;1336;Centro Universitário Assis Gurgacz;FAG;Centro Universitário;Privada (S.L);1359807;Educação Presencial;4104808;Cascavel;PR;6;5;3
2021;4006;Sist  Inf;Bacharelado;1337;Centro Universitário Mater Dei;;Faculdade;Privada (C.L);37788;Educação Presencial;4118501;Pato Branco;PR;24;20;3
2021;4006;Sist  Inf;Bacharelado;1351;Centro Universitário Sociesc;;Centro Universitário;Privada (C.L);41710;Educação Presencial;4209102;Joinville;SC;30;23;4
2021;4006;Sist  Inf;Bacharelado;1364;Centro Universiário Uniftc;;Centro Universitário;Privada (C.L);53333;Educação Presencial;2933307;Vitória da Conquista;BA;14;14;3
2021;4006;Sist  Inf;Bacharelado;1365;Centro Universitário Adventista De São Paulo;UNASP;Centro Universitário;Privada (S.L);57458;Educação Presencial;3519071;Hortolândia;SP;70;33;3
2021;4006;Sist  Inf;Bacharelado;1374;Faculdade De Guarantã Do Norte; UNIFAMA;Faculdade;Privada (C.L);1259035;Educação Presencial;5104104;Guarantã do Norte;MT;9;9;2
